id,session_id,question_id,question_order,randomized_option_order,selected_answer_option_id,selected_option_ids,is_correct,confidence_level,response_time_seconds,max_score,earned_score,status,answered_at,created_at,updated_at
8897,1117,6281,7,"[""25123"",""25124"",""25121"",""25122""]",25121,"[""25121"",""25122"",""25123""]",true,high,70,1,1,answered,"""2026-05-02T08:48:00.000Z""","""2026-05-02T08:39:00.000Z""","""2026-05-02T08:48:00.000Z"""
8898,1117,6280,8,"[""25118"",""25117"",""25119"",""25120""]",25117,"[""25117"",""25118"",""25119""]",true,high,32,1,1,answered,"""2026-05-02T08:48:00.000Z""","""2026-05-02T08:39:00.000Z""","""2026-05-02T08:48:00.000Z"""
8899,1117,6305,9,"[""25217"",""25219"",""25220"",""25218""]",25217,"[""25217""]",true,high,82,3,3,answered,"""2026-05-02T08:48:00.000Z""","""2026-05-02T08:39:00.000Z""","""2026-05-02T08:48:00.000Z"""
8900,1118,7030,0,"[""28117"",""28118"",""28119"",""28120""]",28117,"[""28117"",""28118"",""28119""]",true,high,12,1,1,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8901,1118,7054,1,"[""28214"",""28213"",""28215"",""28216""]",28213,"[""28213""]",true,high,54,3,3,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8902,1118,7032,2,"[""28126"",""28125"",""28127"",""28128""]",28125,"[""28125"",""28126"",""28127""]",true,medium,35,1,1,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8903,1118,7046,3,"[""28182"",""28184"",""28183"",""28181""]",28181,"[""28181""]",true,high,90,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8904,1118,7045,4,"[""28180"",""28179"",""28177"",""28178""]",28177,"[""28177""]",true,high,17,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8905,1118,7039,5,"[""28156"",""28155"",""28153"",""28154""]",28153,"[""28153""]",true,medium,87,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8906,1118,7038,6,"[""28151"",""28149"",""28152"",""28150""]",28149,"[""28149""]",true,high,45,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8907,1118,7051,7,"[""28204"",""28202"",""28201"",""28203""]",28201,"[""28201""]",true,high,11,3,3,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8908,1118,7048,8,"[""28192"",""28190"",""28189"",""28191""]",28189,"[""28189""]",true,high,59,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8909,1118,7043,9,"[""28172"",""28170"",""28169"",""28171""]",28169,"[""28169""]",true,high,62,2,2,answered,"""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
8910,1119,5932,0,"[""23728"",""23725"",""23726"",""23727""]",23726,"[""23726""]",false,medium,18,2,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8911,1119,5942,1,"[""23768"",""23767"",""23765"",""23766""]",23768,"[""23768""]",false,medium,78,2,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8912,1119,5954,2,"[""23814"",""23816"",""23815"",""23813""]",23813,"[""23813""]",true,high,70,2,2,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8913,1119,5951,3,"[""23802"",""23804"",""23803"",""23801""]",23804,"[""23804""]",false,medium,76,2,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8914,1119,5936,4,"[""23742"",""23741"",""23744"",""23743""]",23744,"[""23744""]",false,low,71,2,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8915,1119,5930,5,"[""23718"",""23720"",""23717"",""23719""]",23719,"[""23719""]",false,medium,49,1,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8916,1119,5939,6,"[""23756"",""23753"",""23755"",""23754""]",23753,"[""23753""]",true,medium,28,2,2,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8917,1119,5929,7,"[""23716"",""23714"",""23715"",""23713""]",23714,"[""23714""]",false,medium,61,3,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8918,1119,5935,8,"[""23738"",""23737"",""23740"",""23739""]",23740,"[""23740""]",false,low,69,2,0,answered,"""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
8919,1120,6918,0,"[""27672"",""27670"",""27669"",""27671""]",27669,"[""27669""]",true,high,85,2,2,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8920,1120,6905,1,"[""27620"",""27618"",""27617"",""27619""]",27617,"[""27617"",""27618"",""27619""]",true,high,82,1,1,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8921,1120,6912,2,"[""27648"",""27647"",""27645"",""27646""]",27647,"[""27647""]",false,low,85,2,0,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8922,1120,6915,3,"[""27657"",""27659"",""27658"",""27660""]",27658,"[""27658""]",false,medium,86,2,0,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8923,1120,6926,4,"[""27703"",""27704"",""27701"",""27702""]",27702,"[""27702""]",false,low,87,3,0,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8924,1120,6913,5,"[""27650"",""27651"",""27652"",""27649""]",27649,"[""27649""]",true,high,10,2,2,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8925,1120,6927,6,"[""27707"",""27708"",""27705"",""27706""]",27707,"[""27707""]",false,low,49,3,0,answered,"""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
8926,1121,6912,0,"[""27647"",""27646"",""27645"",""27648""]",27645,"[""27645""]",true,high,72,2,2,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8927,1121,6929,1,"[""27713"",""27715"",""27714"",""27716""]",27713,"[""27713""]",true,high,27,3,3,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8928,1121,6921,2,"[""27683"",""27681"",""27682"",""27684""]",27681,"[""27681""]",true,high,35,2,2,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8929,1121,6902,3,"[""27605"",""27607"",""27606"",""27608""]",27605,"[""27605"",""27606"",""27607""]",true,high,35,1,1,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8930,1121,6928,4,"[""27710"",""27709"",""27712"",""27711""]",27709,"[""27709""]",true,medium,19,3,3,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8931,1121,6918,5,"[""27669"",""27672"",""27670"",""27671""]",27669,"[""27669""]",true,high,34,2,2,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8932,1121,6910,6,"[""27640"",""27638"",""27637"",""27639""]",27640,"[""27640""]",false,low,65,2,0,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8933,1121,6904,7,"[""27616"",""27615"",""27613"",""27614""]",27616,"[""27616""]",false,medium,54,1,0,answered,"""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
8934,1122,1375,0,"[""5497"",""5498"",""5499"",""5500""]",5497,"[""5497"",""5498"",""5499""]",true,medium,46,1,1,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8935,1122,2842,1,"[""11367"",""11365"",""11366"",""11368""]",11367,"[""11367""]",false,medium,86,2,0,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8936,1122,4907,2,"[""19627"",""19625"",""19626"",""19628""]",19627,"[""19627""]",false,low,47,2,0,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8937,1122,6454,3,"[""25814"",""25815"",""25816"",""25813""]",25813,"[""25813""]",true,high,90,3,3,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8938,1122,245,4,"[""979"",""977"",""978"",""980""]",978,"[""978""]",false,low,68,3,0,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8939,1122,7904,5,"[""31616"",""31613"",""31614"",""31615""]",31616,"[""31616""]",false,low,14,2,0,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8940,1122,2824,6,"[""11294"",""11296"",""11295"",""11293""]",11293,"[""11293"",""11294""]",true,high,10,1,1,answered,"""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
8941,1123,4488,0,"[""17950"",""17951"",""17949"",""17952""]",17951,"[""17951""]",false,medium,48,2,0,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8942,1123,845,1,"[""3378"",""3379"",""3377"",""3380""]",3377,"[""3377""]",true,high,31,3,3,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8943,1123,4482,2,"[""17926"",""17928"",""17925"",""17927""]",17925,"[""17925""]",true,medium,62,2,2,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8944,1123,4481,3,"[""17922"",""17921"",""17923"",""17924""]",17923,"[""17923""]",false,medium,76,2,0,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8945,1123,835,4,"[""3339"",""3337"",""3340"",""3338""]",3337,"[""3337""]",true,high,85,2,2,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8946,1123,849,5,"[""3395"",""3396"",""3394"",""3393""]",3396,"[""3396""]",false,low,90,3,0,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8947,1123,4490,6,"[""17958"",""17959"",""17960"",""17957""]",17957,"[""17957""]",true,high,45,3,3,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8948,1123,4472,7,"[""17885"",""17887"",""17886"",""17888""]",17885,"[""17885"",""17886"",""17888""]",true,medium,84,1,1,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8949,1123,836,8,"[""3341"",""3343"",""3342"",""3344""]",3341,"[""3341""]",true,high,35,2,2,answered,"""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
8950,1124,6908,0,"[""27630"",""27629"",""27632"",""27631""]",27629,"[""27629"",""27630"",""27631""]",true,high,58,1,1,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8951,1124,6901,1,"[""27604"",""27602"",""27603"",""27601""]",27601,"[""27601"",""27602"",""27603""]",true,high,75,1,1,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8952,1124,6919,2,"[""27673"",""27675"",""27676"",""27674""]",27673,"[""27673""]",true,high,81,2,2,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8953,1124,6913,3,"[""27651"",""27649"",""27652"",""27650""]",27652,"[""27652""]",false,medium,21,2,0,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8954,1124,6922,4,"[""27685"",""27688"",""27686"",""27687""]",27685,"[""27685""]",true,high,59,2,2,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8955,1124,6920,5,"[""27678"",""27679"",""27680"",""27677""]",27678,"[""27678""]",false,medium,44,2,0,answered,"""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
8956,1125,7060,0,"[""28239"",""28238"",""28240"",""28237""]",28239,"[""28239""]",false,medium,80,1,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8957,1125,7074,1,"[""28295"",""28293"",""28294"",""28296""]",28293,"[""28293""]",true,medium,27,2,2,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8958,1125,7072,2,"[""28285"",""28286"",""28287"",""28288""]",28287,"[""28287""]",false,medium,56,2,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8959,1125,7071,3,"[""28283"",""28281"",""28282"",""28284""]",28281,"[""28281""]",true,high,78,2,2,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8960,1125,7059,4,"[""28236"",""28233"",""28234"",""28235""]",28236,"[""28236""]",false,medium,50,1,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8961,1125,7073,5,"[""28289"",""28292"",""28291"",""28290""]",28291,"[""28291""]",false,low,29,2,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8962,1125,7069,6,"[""28276"",""28275"",""28274"",""28273""]",28274,"[""28274""]",false,low,26,2,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8963,1125,7066,7,"[""28264"",""28262"",""28261"",""28263""]",28261,"[""28261""]",true,high,25,2,2,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8964,1125,7079,8,"[""28315"",""28314"",""28313"",""28316""]",28316,"[""28316""]",false,medium,56,3,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8965,1125,7083,9,"[""28329"",""28330"",""28331"",""28332""]",28331,"[""28331""]",false,low,64,3,0,answered,"""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
8966,1126,5309,0,"[""21236"",""21235"",""21234"",""21233""]",21236,"[""21236""]",false,low,22,2,0,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8967,1126,5337,1,"[""21346"",""21348"",""21345"",""21347""]",21347,"[""21347""]",false,low,46,2,0,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8968,1126,5328,2,"[""21309"",""21312"",""21310"",""21311""]",21309,"[""21309"",""21310"",""21312""]",true,high,74,1,1,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8969,1126,5336,3,"[""21343"",""21341"",""21342"",""21344""]",21341,"[""21341""]",true,high,29,2,2,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8970,1126,5321,4,"[""21282"",""21283"",""21284"",""21281""]",21281,"[""21281""]",true,high,21,2,2,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8971,1126,5330,5,"[""21320"",""21317"",""21319"",""21318""]",21317,"[""21317""]",true,medium,37,2,2,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8972,1126,5338,6,"[""21349"",""21351"",""21350"",""21352""]",21349,"[""21349""]",true,medium,64,3,3,answered,"""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
8973,1127,7077,0,"[""28307"",""28308"",""28305"",""28306""]",28305,"[""28305""]",true,high,69,3,3,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8974,1127,7056,1,"[""28224"",""28221"",""28223"",""28222""]",28224,"[""28224""]",false,low,90,1,0,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8975,1127,7068,2,"[""28269"",""28270"",""28271"",""28272""]",28269,"[""28269""]",true,high,65,2,2,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8976,1127,7067,3,"[""28265"",""28266"",""28267"",""28268""]",28265,"[""28265""]",true,medium,72,2,2,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8977,1127,7057,4,"[""28226"",""28227"",""28228"",""28225""]",28225,"[""28225"",""28226"",""28228""]",true,high,38,1,1,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8978,1127,7059,5,"[""28233"",""28234"",""28236"",""28235""]",28236,"[""28236""]",false,medium,38,1,0,answered,"""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
8979,1128,835,0,"[""3339"",""3338"",""3337"",""3340""]",3337,"[""3337""]",true,high,72,2,2,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8980,1128,839,1,"[""3355"",""3353"",""3356"",""3354""]",3354,"[""3354""]",false,low,90,2,0,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8981,1128,830,2,"[""3319"",""3318"",""3320"",""3317""]",3320,"[""3320""]",false,medium,64,1,0,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8982,1128,4487,3,"[""17948"",""17947"",""17946"",""17945""]",17945,"[""17945""]",true,medium,14,2,2,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8983,1128,849,4,"[""3394"",""3395"",""3393"",""3396""]",3396,"[""3396""]",false,low,24,3,0,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8984,1128,4483,5,"[""17930"",""17932"",""17931"",""17929""]",17929,"[""17929""]",true,high,83,2,2,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8985,1128,4486,6,"[""17942"",""17944"",""17943"",""17941""]",17944,"[""17944""]",false,low,19,2,0,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8986,1128,4477,7,"[""17905"",""17906"",""17907"",""17908""]",17905,"[""17905""]",true,medium,30,2,2,answered,"""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
8987,1129,5333,0,"[""21329"",""21330"",""21332"",""21331""]",21329,"[""21329""]",true,high,60,2,2,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8988,1129,5321,1,"[""21282"",""21283"",""21281"",""21284""]",21281,"[""21281""]",true,medium,44,2,2,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8989,1129,5315,2,"[""21258"",""21259"",""21257"",""21260""]",21258,"[""21258""]",false,low,40,3,0,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8990,1129,5314,3,"[""21255"",""21253"",""21254"",""21256""]",21255,"[""21255""]",false,low,21,2,0,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8991,1129,5309,4,"[""21235"",""21236"",""21234"",""21233""]",21235,"[""21235""]",false,low,17,2,0,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8992,1129,5328,5,"[""21312"",""21309"",""21310"",""21311""]",21309,"[""21309"",""21310"",""21312""]",true,medium,31,1,1,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8993,1129,5319,6,"[""21275"",""21273"",""21276"",""21274""]",21273,"[""21273""]",true,high,86,3,3,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8994,1129,5331,7,"[""21323"",""21322"",""21321"",""21324""]",21324,"[""21324""]",false,low,21,3,0,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8995,1129,5336,8,"[""21343"",""21342"",""21341"",""21344""]",21341,"[""21341""]",true,medium,87,2,2,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8996,1129,5338,9,"[""21350"",""21352"",""21349"",""21351""]",21350,"[""21350""]",false,low,37,3,0,answered,"""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
8997,1130,6288,0,"[""25151"",""25150"",""25152"",""25149""]",25152,"[""25152""]",false,low,74,2,0,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
8998,1130,6291,1,"[""25161"",""25162"",""25164"",""25163""]",25161,"[""25161""]",true,medium,68,2,2,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
8999,1130,6287,2,"[""25145"",""25148"",""25146"",""25147""]",25146,"[""25146""]",false,low,54,2,0,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
9000,1130,6304,3,"[""25213"",""25215"",""25214"",""25216""]",25214,"[""25214""]",false,medium,51,3,0,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
9001,1130,6292,4,"[""25166"",""25168"",""25167"",""25165""]",25167,"[""25167""]",false,low,67,2,0,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
9002,1130,6302,5,"[""25207"",""25205"",""25206"",""25208""]",25205,"[""25205""]",true,medium,47,3,3,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
9003,1130,6295,6,"[""25180"",""25179"",""25177"",""25178""]",25177,"[""25177""]",true,high,57,2,2,answered,"""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
9004,1131,5480,0,"[""21918"",""21919"",""21920"",""21917""]",21917,"[""21917""]",true,medium,25,2,2,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9005,1131,5478,1,"[""21910"",""21912"",""21911"",""21909""]",21910,"[""21910""]",false,low,47,3,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9006,1131,5468,2,"[""21870"",""21869"",""21871"",""21872""]",21872,"[""21872""]",false,medium,52,2,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9007,1131,5484,3,"[""21936"",""21934"",""21933"",""21935""]",21935,"[""21935""]",false,medium,23,2,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9008,1131,5474,4,"[""21895"",""21896"",""21894"",""21893""]",21894,"[""21894""]",false,low,17,3,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9009,1131,5473,5,"[""21892"",""21890"",""21891"",""21889""]",21891,"[""21891""]",false,medium,29,2,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9010,1131,5469,6,"[""21876"",""21875"",""21873"",""21874""]",21875,"[""21875""]",false,low,30,2,0,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9011,1131,5489,7,"[""21954"",""21956"",""21955"",""21953""]",21953,"[""21953""]",true,high,51,2,2,answered,"""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
9012,1132,8302,0,"[""33208"",""33206"",""33207"",""33205""]",33206,"[""33206""]",false,low,87,3,0,answered,"""2026-06-09T16:40:39.000Z""","""2026-06-09T16:24:39.000Z""","""2026-06-09T16:40:39.000Z"""
9013,1132,8284,1,"[""33133"",""33136"",""33134"",""33135""]",33133,"[""33133"",""33134"",""33135""]",true,high,28,1,1,answered,"""2026-06-09T16:40:39.000Z""","""2026-06-09T16:24:39.000Z""","""2026-06-09T16:40:39.000Z"""
